Filename;Position Index;X Position;Y Position;Baseline Offset [N];Baseline Slope [N/m];Young's Modulus [Pa];Contact Point [m];Baseline [N];Discontinuity Position;Discontinuity Width [m];Adhesion [N];ResidualRMS [N]
qi-data-2022.04.20-09.44.26.389_0711.jpk-qi-series;711;-1.14844e-05;-9.60937e-06;8.90535e-08;0.00295618;156844;1.80668e-06;-2.98728e-10;;0.00000;0.00000;3.38908e-10
qi-data-2022.04.20-09.44.26.389_0712.jpk-qi-series;712;-1.10156e-05;-9.60937e-06;8.98918e-08;0.00280719;141552;1.93884e-06;-5.07040e-10;;0.00000;0.00000;5.03695e-10
qi-data-2022.04.20-09.44.26.389_0713.jpk-qi-series;713;-1.05469e-05;-9.60937e-06;9.01348e-08;0.00275928;136131;2.05746e-06;-4.76673e-10;;0.00000;0.00000;4.98056e-10
qi-data-2022.04.20-09.44.26.389_0714.jpk-qi-series;714;-1.00781e-05;-9.60937e-06;8.97573e-08;0.00283744;128017;2.06030e-06;-4.40551e-10;;0.00000;0.00000;4.43351e-10
qi-data-2022.04.20-09.44.26.389_0715.jpk-qi-series;715;-9.60937e-06;-9.60937e-06;8.87150e-08;0.00303029;81589.6;2.04648e-06;-3.58969e-10;;0.00000;0.00000;3.13708e-10
qi-data-2022.04.20-09.44.26.389_0716.jpk-qi-series;716;-9.14063e-06;-9.60937e-06;8.97721e-08;0.00279033;118849;1.60553e-06;-4.97316e-10;;0.00000;0.00000;5.02002e-10
qi-data-2022.04.20-09.44.26.389_0717.jpk-qi-series;717;-8.67187e-06;-9.60937e-06;8.90499e-08;0.00294622;78683.1;1.76064e-06;-3.22776e-10;;0.00000;0.00000;4.93735e-10
qi-data-2022.04.20-09.44.26.389_0718.jpk-qi-series;718;-8.20313e-06;-9.60937e-06;8.89290e-08;0.00292861;92189.8;1.53622e-06;-2.26776e-10;;0.00000;0.00000;3.92167e-10
qi-data-2022.04.20-09.44.26.389_0719.jpk-qi-series;719;-7.73438e-06;-9.60937e-06;8.80795e-08;0.00307997;87111.9;1.49325e-06;9.51348e-11;;0.00000;0.00000;4.76850e-10
qi-data-2022.04.20-09.44.26.389_0720.jpk-qi-series;720;-7.26562e-06;-9.60937e-06;8.86897e-08;0.00293324;96066.8;1.21808e-06;3.70770e-11;;0.00000;0.00000;6.86602e-10
qi-data-2022.04.20-09.44.26.389_0721.jpk-qi-series;721;-6.79687e-06;-9.60937e-06;8.81471e-08;0.00303073;99981.6;1.18610e-06;2.26694e-10;;0.00000;0.00000;7.88770e-10
qi-data-2022.04.20-09.44.26.389_0722.jpk-qi-series;722;-6.32813e-06;-9.60937e-06;8.88470e-08;0.00288557;82802.3;1.32925e-06;4.77198e-11;;0.00000;0.00000;7.93048e-10
qi-data-2022.04.20-09.44.26.389_0723.jpk-qi-series;723;-5.85938e-06;-9.60937e-06;8.85862e-08;0.00292830;55005.5;1.85918e-06;8.15815e-11;;0.00000;0.00000;8.01430e-10
qi-data-2022.04.20-09.44.26.389_0724.jpk-qi-series;724;-5.39062e-06;-9.60937e-06;8.88265e-08;0.00285914;55814.2;2.24359e-06;3.66576e-10;;0.00000;0.00000;7.95562e-10
qi-data-2022.04.20-09.44.26.389_0725.jpk-qi-series;725;-4.92187e-06;-9.60937e-06;8.94769e-08;0.00277434;42153.1;2.59095e-06;7.05419e-11;;0.00000;0.00000;7.82808e-10
qi-data-2022.04.20-09.44.26.389_0726.jpk-qi-series;726;-4.45313e-06;-9.60937e-06;8.87341e-08;0.00288978;41861.7;2.81372e-06;3.34663e-10;;0.00000;0.00000;7.38239e-10
qi-data-2022.04.20-09.44.26.389_0727.jpk-qi-series;727;-3.98438e-06;-9.60937e-06;8.92536e-08;0.00283029;25027.8;3.49713e-06;1.56998e-10;;0.00000;0.00000;1.14506e-09
qi-data-2022.04.20-09.44.26.389_0728.jpk-qi-series;728;-3.51562e-06;-9.60937e-06;8.91536e-08;0.00282526;31516.2;3.16165e-06;1.78893e-10;;0.00000;0.00000;8.66538e-10
qi-data-2022.04.20-09.44.26.389_0729.jpk-qi-series;729;-3.04687e-06;-9.60937e-06;8.89822e-08;0.00285360;42121.8;2.84636e-06;6.95489e-11;;0.00000;0.00000;5.38901e-10
qi-data-2022.04.20-09.44.26.389_0730.jpk-qi-series;730;-2.57813e-06;-9.60937e-06;8.85328e-08;0.00292456;45271.9;2.85686e-06;-4.99445e-11;;0.00000;0.00000;2.66472e-10
qi-data-2022.04.20-09.44.26.389_0731.jpk-qi-series;731;-2.10938e-06;-9.60937e-06;8.90564e-08;0.00287546;53253.6;2.82220e-06;-1.62202e-10;;0.00000;0.00000;2.89295e-10
qi-data-2022.04.20-09.44.26.389_0732.jpk-qi-series;732;-1.64062e-06;-9.60937e-06;8.84792e-08;0.00300010;37287.0;3.21234e-06;1.42101e-10;;0.00000;0.00000;4.25297e-10
qi-data-2022.04.20-09.44.26.389_0733.jpk-qi-series;733;-1.17187e-06;-9.60937e-06;9.00285e-08;0.00269600;38505.8;3.13836e-06;-1.31749e-10;;0.00000;0.00000;3.32647e-10
qi-data-2022.04.20-09.44.26.389_0734.jpk-qi-series;734;-7.03125e-07;-9.60937e-06;9.07842e-08;0.00255162;36452.1;3.22706e-06;-1.12378e-10;;0.00000;0.00000;2.94269e-10
qi-data-2022.04.20-09.44.26.389_0735.jpk-qi-series;735;-2.34375e-07;-9.60937e-06;9.08523e-08;0.00257123;36423.4;3.25201e-06;-3.57331e-10;;0.00000;0.00000;4.14895e-10
qi-data-2022.04.20-09.44.26.389_0736.jpk-qi-series;736;2.34375e-07;-9.60937e-06;8.92511e-08;0.00284824;38104.0;3.22275e-06;-1.66763e-10;;0.00000;0.00000;2.44699e-10
qi-data-2022.04.20-09.44.26.389_0737.jpk-qi-series;737;7.03125e-07;-9.60937e-06;8.93312e-08;0.00282222;36181.6;3.04519e-06;-1.25925e-10;;0.00000;0.00000;6.07763e-10
qi-data-2022.04.20-09.44.26.389_0738.jpk-qi-series;738;1.17187e-06;-9.60937e-06;8.80902e-08;0.00306913;35766.4;2.98042e-06;1.74481e-12;;0.00000;0.00000;6.74470e-10
qi-data-2022.04.20-09.44.26.389_0739.jpk-qi-series;739;1.64063e-06;-9.60937e-06;8.88344e-08;0.00290673;34478.1;2.88605e-06;1.07955e-12;;0.00000;0.00000;8.04216e-10
qi-data-2022.04.20-09.44.26.389_0740.jpk-qi-series;740;2.10937e-06;-9.60937e-06;8.84265e-08;0.00296906;33496.3;2.85609e-06;2.69085e-10;;0.00000;0.00000;1.09367e-09
qi-data-2022.04.20-09.44.26.389_0741.jpk-qi-series;741;2.57813e-06;-9.60937e-06;8.80642e-08;0.00307465;35059.8;2.44949e-06;1.76621e-10;;0.00000;0.00000;9.17500e-10
qi-data-2022.04.20-09.44.26.389_0742.jpk-qi-series;742;3.04688e-06;-9.60937e-06;8.74599e-08;0.00313702;30089.1;1.73694e-06;2.98623e-10;;0.00000;0.00000;1.05774e-09
qi-data-2022.04.20-09.44.26.389_0743.jpk-qi-series;743;3.51562e-06;-9.60937e-06;8.84255e-08;0.00285534;1.33551e+08;-3.61528e-07;5.34518e-10;;0.00000;0.00000;1.52237e-09
qi-data-2022.04.20-09.44.26.389_0744.jpk-qi-series;744;3.98438e-06;-9.60937e-06;8.84837e-08;0.00288909;8.84366e+08;-3.69824e-07;-6.21907e-10;;0.00000;0.00000;4.66152e-10
qi-data-2022.04.20-09.44.26.389_0745.jpk-qi-series;745;4.45312e-06;-9.60937e-06;8.76819e-08;0.00302236;9.22694e+08;-3.69560e-07;-5.55745e-10;;0.00000;0.00000;4.98696e-10
qi-data-2022.04.20-09.44.26.389_0746.jpk-qi-series;746;4.92187e-06;-9.60937e-06;8.80308e-08;0.00290075;1.15534e+09;-3.70966e-07;-8.53543e-10;;0.00000;0.00000;8.07656e-10
qi-data-2022.04.20-09.44.26.389_0747.jpk-qi-series;747;5.39063e-06;-9.60937e-06;8.79056e-08;0.00292813;2.66350e+08;-3.64718e-07;-8.61065e-10;;0.00000;0.00000;8.23662e-10
qi-data-2022.04.20-09.44.26.389_0748.jpk-qi-series;748;5.85937e-06;-9.60937e-06;8.81460e-08;0.00287604;1.05935e+09;-3.70435e-07;-9.44847e-10;;0.00000;0.00000;9.05549e-10
qi-data-2022.04.20-09.44.26.389_0749.jpk-qi-series;749;6.32813e-06;-9.60937e-06;8.75339e-08;0.00303475;9.04037e+08;-3.74143e-07;-7.58209e-10;;0.00000;0.00000;7.31271e-10
qi-data-2022.04.20-09.44.26.389_0750.jpk-qi-series;750;6.79688e-06;-9.60937e-06;8.82011e-08;0.00284783;8.27037e+08;-3.74103e-07;-9.38668e-10;;0.00000;0.00000;9.24788e-10
qi-data-2022.04.20-09.44.26.389_0751.jpk-qi-series;751;7.26562e-06;-9.60937e-06;8.77350e-08;0.00293480;1.21942e+09;-3.74796e-07;-7.81021e-10;;0.00000;0.00000;8.02294e-10
qi-data-2022.04.20-09.44.26.389_0752.jpk-qi-series;752;7.73438e-06;-9.60937e-06;8.79825e-08;0.00289812;1.29142e+09;-3.73286e-07;-8.66837e-10;;0.00000;0.00000;8.69782e-10
qi-data-2022.04.20-09.44.26.389_0753.jpk-qi-series;753;8.20312e-06;-9.60937e-06;8.76093e-08;0.00299136;1.10721e+09;-3.74046e-07;-8.02302e-10;;0.00000;0.00000;7.80345e-10
qi-data-2022.04.20-09.44.26.389_0754.jpk-qi-series;754;8.67187e-06;-9.60937e-06;8.76948e-08;0.00294368;1.37289e+09;-3.75119e-07;-8.43040e-10;;0.00000;0.00000;8.51511e-10
qi-data-2022.04.20-09.44.26.389_0755.jpk-qi-series;755;9.14063e-06;-9.60937e-06;8.82261e-08;0.00283266;1.27023e+09;-3.74608e-07;-1.00339e-09;;0.00000;0.00000;9.61723e-10
qi-data-2022.04.20-09.44.26.389_0756.jpk-qi-series;756;9.60937e-06;-9.60937e-06;8.72489e-08;0.00302059;8.33114e+08;-3.76602e-07;-7.38091e-10;;0.00000;0.00000;7.20413e-10
qi-data-2022.04.20-09.44.26.389_0757.jpk-qi-series;757;1.00781e-05;-9.60937e-06;8.74338e-08;0.00299271;7.85526e+08;-3.76775e-07;-7.78691e-10;;0.00000;0.00000;7.47239e-10
qi-data-2022.04.20-09.44.26.389_0758.jpk-qi-series;758;1.05469e-05;-9.60937e-06;8.75891e-08;0.00292986;1.21605e+09;-3.78826e-07;-8.90396e-10;;0.00000;0.00000;8.59949e-10
qi-data-2022.04.20-09.44.26.389_0759.jpk-qi-series;759;1.10156e-05;-9.60937e-06;8.73584e-08;0.00297670;1.04653e+09;-3.73530e-07;-7.92978e-10;;0.00000;0.00000;7.74213e-10
qi-data-2022.04.20-09.44.26.389_0760.jpk-qi-series;760;1.14844e-05;-9.60937e-06;8.77423e-08;0.00285602;1.07723e+09;-3.74542e-07;-9.35370e-10;;0.00000;0.00000;9.41548e-10
qi-data-2022.04.20-09.44.26.389_0761.jpk-qi-series;761;1.19531e-05;-9.60937e-06;8.78657e-08;0.00282524;1.29038e+09;-3.74947e-07;-9.89652e-10;;0.00000;0.00000;9.72309e-10
qi-data-2022.04.20-09.44.26.389_0762.jpk-qi-series;762;1.24219e-05;-9.60937e-06;8.78269e-08;0.00284874;8.48716e+08;-3.75386e-07;-9.78821e-10;;0.00000;0.00000;9.44838e-10
qi-data-2022.04.20-09.44.26.389_0763.jpk-qi-series;763;1.28906e-05;-9.60937e-06;8.80956e-08;0.00281534;9.85055e+08;-3.74813e-07;-1.17018e-09;;0.00000;0.00000;1.12693e-09
qi-data-2022.04.20-09.44.26.389_0764.jpk-qi-series;764;1.33594e-05;-9.60937e-06;8.73951e-08;0.00295917;1.01146e+09;-3.74080e-07;-8.22253e-10;;0.00000;0.00000;8.30699e-10
qi-data-2022.04.20-09.44.26.389_0765.jpk-qi-series;765;1.38281e-05;-9.60937e-06;8.69084e-08;0.00309729;1.09084e+09;-3.76588e-07;-5.88582e-10;;0.00000;0.00000;6.39719e-10
qi-data-2022.04.20-09.44.26.389_0766.jpk-qi-series;766;1.42969e-05;-9.60937e-06;8.79273e-08;0.00282617;1.22128e+09;-3.74907e-07;-1.01757e-09;;0.00000;0.00000;9.68563e-10
qi-data-2022.04.20-09.44.26.389_0767.jpk-qi-series;767;1.47656e-05;-9.60937e-06;8.70336e-08;0.00303995;9.93299e+08;-3.71882e-07;-6.39985e-10;;0.00000;0.00000;6.89551e-10
qi-data-2022.04.20-09.44.26.389_0768.jpk-qi-series;768;-1.47656e-05;-9.14063e-06;8.62665e-08;0.00294364;1.81345e+06;-1.11575e-07;3.76622e-10;;0.00000;0.00000;9.56752e-10
qi-data-2022.04.20-09.44.26.389_0769.jpk-qi-series;769;-1.42969e-05;-9.14063e-06;8.81638e-08;0.00294884;394889;9.61701e-08;-6.50796e-10;;0.00000;0.00000;8.40945e-10
qi-data-2022.04.20-09.44.26.389_0770.jpk-qi-series;770;-1.38281e-05;-9.14063e-06;8.72318e-08;0.00317614;552009;1.31792e-07;-1.69488e-10;;0.00000;0.00000;5.86533e-10
qi-data-2022.04.20-09.44.26.389_0771.jpk-qi-series;771;-1.33594e-05;-9.14063e-06;8.82162e-08;0.00296321;243677;5.29710e-07;-4.48867e-10;;0.00000;0.00000;6.50755e-10
qi-data-2022.04.20-09.44.26.389_0772.jpk-qi-series;772;-1.28906e-05;-9.14063e-06;8.85592e-08;0.00286726;217255;7.56719e-07;-4.41404e-10;;0.00000;0.00000;6.66451e-10
qi-data-2022.04.20-09.44.26.389_0773.jpk-qi-series;773;-1.24219e-05;-9.14063e-06;8.84280e-08;0.00290953;76680.2;1.54098e-06;-3.55934e-10;;0.00000;0.00000;9.96467e-10
qi-data-2022.04.20-09.44.26.389_0774.jpk-qi-series;774;-1.19531e-05;-9.14063e-06;8.87169e-08;0.00283837;115537;1.85953e-06;-3.75266e-10;;0.00000;0.00000;4.71902e-10
qi-data-2022.04.20-09.44.26.389_0775.jpk-qi-series;775;-1.14844e-05;-9.14063e-06;8.94832e-08;0.00279694;182142;1.84498e-06;-5.59336e-10;;0.00000;0.00000;5.20578e-10
qi-data-2022.04.20-09.44.26.389_0776.jpk-qi-series;776;-1.10156e-05;-9.14063e-06;9.00302e-08;0.00273423;169439;1.94462e-06;-6.65129e-10;;0.00000;0.00000;6.07548e-10
qi-data-2022.04.20-09.44.26.389_0777.jpk-qi-series;777;-1.05469e-05;-9.14063e-06;9.08165e-08;0.00259360;177691;2.00598e-06;-7.70569e-10;;0.00000;0.00000;6.91012e-10
qi-data-2022.04.20-09.44.26.389_0778.jpk-qi-series;778;-1.00781e-05;-9.14063e-06;9.00918e-08;0.00271984;154164;2.01607e-06;-6.66064e-10;;0.00000;0.00000;6.40022e-10
qi-data-2022.04.20-09.44.26.389_0779.jpk-qi-series;779;-9.60937e-06;-9.14063e-06;8.94543e-08;0.00280043;138430;2.00322e-06;-5.03983e-10;;0.00000;0.00000;4.91973e-10
qi-data-2022.04.20-09.44.26.389_0780.jpk-qi-series;780;-9.14063e-06;-9.14063e-06;8.89756e-08;0.00288712;107577;2.00985e-06;-4.40030e-10;;0.00000;0.00000;4.23247e-10
qi-data-2022.04.20-09.44.26.389_0781.jpk-qi-series;781;-8.67187e-06;-9.14063e-06;8.87698e-08;0.00290210;107182;1.86157e-06;-3.25963e-10;;0.00000;0.00000;4.44395e-10
qi-data-2022.04.20-09.44.26.389_0782.jpk-qi-series;782;-8.20313e-06;-9.14063e-06;8.80077e-08;0.00306235;119054;1.73292e-06;6.50047e-11;;0.00000;0.00000;6.28662e-10
qi-data-2022.04.20-09.44.26.389_0783.jpk-qi-series;783;-7.73438e-06;-9.14063e-06;8.76953e-08;0.00309361;81302.6;1.86045e-06;-7.22535e-11;;0.00000;0.00000;3.28007e-10
qi-data-2022.04.20-09.44.26.389_0784.jpk-qi-series;784;-7.26562e-06;-9.14063e-06;8.75471e-08;0.00308831;92883.3;1.41084e-06;1.87631e-10;;0.00000;0.00000;5.74321e-10
qi-data-2022.04.20-09.44.26.389_0785.jpk-qi-series;785;-6.79687e-06;-9.14063e-06;8.73831e-08;0.00308360;108367;1.34001e-06;2.53684e-10;;0.00000;0.00000;5.97761e-10
qi-data-2022.04.20-09.44.26.389_0786.jpk-qi-series;786;-6.32813e-06;-9.14063e-06;8.88222e-08;0.00279619;97720.1;1.38957e-06;-1.34007e-10;;0.00000;0.00000;6.14937e-10
qi-data-2022.04.20-09.44.26.389_0787.jpk-qi-series;787;-5.85938e-06;-9.14063e-06;8.84508e-08;0.00289230;57478.0;2.08891e-06;-2.90305e-11;;0.00000;0.00000;6.48535e-10
qi-data-2022.04.20-09.44.26.389_0788.jpk-qi-series;788;-5.39062e-06;-9.14063e-06;8.83572e-08;0.00292910;53472.5;2.48935e-06;4.56312e-10;;0.00000;0.00000;9.77330e-10
qi-data-2022.04.20-09.44.26.389_0789.jpk-qi-series;789;-4.92187e-06;-9.14063e-06;8.91873e-08;0.00276372;30175.9;3.60529e-06;-2.96246e-11;;0.00000;0.00000;6.06599e-10
qi-data-2022.04.20-09.44.26.389_0790.jpk-qi-series;790;-4.45313e-06;-9.14063e-06;8.94329e-08;0.00274983;24267.4;4.15663e-06;-1.62570e-10;;0.00000;0.00000;8.35277e-10
qi-data-2022.04.20-09.44.26.389_0791.jpk-qi-series;791;-3.98438e-06;-9.14063e-06;8.91192e-08;0.00282467;36853.3;3.92932e-06;-6.34788e-11;;0.00000;0.00000;5.63848e-10
qi-data-2022.04.20-09.44.26.389_0792.jpk-qi-series;792;-3.51562e-06;-9.14063e-06;8.92294e-08;0.00280272;36443.7;3.66240e-06;-3.17712e-11;;0.00000;0.00000;3.41253e-10
qi-data-2022.04.20-09.44.26.389_0793.jpk-qi-series;793;-3.04687e-06;-9.14063e-06;8.94931e-08;0.00272267;51123.4;3.21481e-06;-2.63189e-10;;0.00000;0.00000;2.59798e-10
qi-data-2022.04.20-09.44.26.389_0794.jpk-qi-series;794;-2.57813e-06;-9.14063e-06;8.94059e-08;0.00274294;54181.4;3.14830e-06;-2.24266e-10;;0.00000;0.00000;3.35149e-10
qi-data-2022.04.20-09.44.26.389_0795.jpk-qi-series;795;-2.10938e-06;-9.14063e-06;8.91376e-08;0.00281001;46565.6;3.40013e-06;-1.47107e-10;;0.00000;0.00000;3.12058e-10
qi-data-2022.04.20-09.44.26.389_0796.jpk-qi-series;796;-1.64062e-06;-9.14063e-06;8.93214e-08;0.00273967;39325.6;3.60257e-06;-3.36919e-11;;0.00000;0.00000;2.76576e-10
qi-data-2022.04.20-09.44.26.389_0797.jpk-qi-series;797;-1.17187e-06;-9.14063e-06;8.94304e-08;0.00272043;38488.2;3.75430e-06;2.11011e-10;;0.00000;0.00000;2.96291e-10
qi-data-2022.04.20-09.44.26.389_0798.jpk-qi-series;798;-7.03125e-07;-9.14063e-06;8.95383e-08;0.00271291;44276.6;3.59441e-06;1.34882e-10;;0.00000;0.00000;4.95662e-10
qi-data-2022.04.20-09.44.26.389_0799.jpk-qi-series;799;-2.34375e-07;-9.14063e-06;8.95271e-08;0.00271609;42077.3;3.66661e-06;-1.13038e-10;;0.00000;0.00000;2.10950e-10
qi-data-2022.04.20-09.44.26.389_0800.jpk-qi-series;800;2.34375e-07;-9.14063e-06;8.88058e-08;0.00284509;44397.6;3.58380e-06;-9.58397e-11;;0.00000;0.00000;2.13664e-10
qi-data-2022.04.20-09.44.26.389_0801.jpk-qi-series;801;7.03125e-07;-9.14063e-06;8.93254e-08;0.00275641;43150.8;3.45241e-06;-2.57023e-10;;0.00000;0.00000;3.38957e-10
qi-data-2022.04.20-09.44.26.389_0802.jpk-qi-series;802;1.17187e-06;-9.14063e-06;8.90626e-08;0.00279288;43521.3;3.28470e-06;-2.30895e-10;;0.00000;0.00000;3.79851e-10
qi-data-2022.04.20-09.44.26.389_0803.jpk-qi-series;803;1.64063e-06;-9.14063e-06;8.83356e-08;0.00293988;43937.2;3.20314e-06;-1.06377e-10;;0.00000;0.00000;4.27943e-10
qi-data-2022.04.20-09.44.26.389_0804.jpk-qi-series;804;2.10937e-06;-9.14063e-06;8.82950e-08;0.00291902;34518.3;3.19891e-06;-5.21783e-11;;0.00000;0.00000;7.20669e-10
qi-data-2022.04.20-09.44.26.389_0805.jpk-qi-series;805;2.57813e-06;-9.14063e-06;8.72253e-08;0.00306709;26477.7;2.98569e-06;7.65613e-11;;0.00000;0.00000;1.00645e-09
qi-data-2022.04.20-09.44.26.389_0806.jpk-qi-series;806;3.04688e-06;-9.14063e-06;8.72794e-08;0.00302605;86850.4;1.14307e-06;6.55586e-10;;0.00000;0.00000;1.31912e-09
qi-data-2022.04.20-09.44.26.389_0807.jpk-qi-series;807;3.51562e-06;-9.14063e-06;8.67855e-08;0.00312283;1.78745e+08;-3.64646e-07;9.46891e-10;;0.00000;0.00000;1.70877e-09
qi-data-2022.04.20-09.44.26.389_0808.jpk-qi-series;808;3.98438e-06;-9.14063e-06;8.76160e-08;0.00287526;7.19397e+08;-3.72936e-07;-4.35417e-10;;0.00000;0.00000;4.65699e-10
qi-data-2022.04.20-09.44.26.389_0809.jpk-qi-series;809;4.45312e-06;-9.14063e-06;8.77395e-08;0.00282074;1.10336e+09;-3.73985e-07;-9.88686e-10;;0.00000;0.00000;8.26098e-10
qi-data-2022.04.20-09.44.26.389_0810.jpk-qi-series;810;4.92187e-06;-9.14063e-06;8.69068e-08;0.00299923;9.23136e+08;-3.74157e-07;-6.62664e-10;;0.00000;0.00000;6.99010e-10
qi-data-2022.04.20-09.44.26.389_0811.jpk-qi-series;811;5.39063e-06;-9.14063e-06;8.71434e-08;0.00297755;1.19111e+09;-3.75539e-07;-7.60973e-10;;0.00000;0.00000;7.74436e-10
qi-data-2022.04.20-09.44.26.389_0812.jpk-qi-series;812;5.85937e-06;-9.14063e-06;8.71130e-08;0.00295181;9.82488e+08;-3.75164e-07;-8.51469e-10;;0.00000;0.00000;8.43762e-10
qi-data-2022.04.20-09.44.26.389_0813.jpk-qi-series;813;6.32813e-06;-9.14063e-06;8.77015e-08;0.00280319;5.52934e+08;-3.74947e-07;-1.13549e-09;;0.00000;0.00000;1.07205e-09
qi-data-2022.04.20-09.44.26.389_0814.jpk-qi-series;814;6.79688e-06;-9.14063e-06;8.77412e-08;0.00282235;1.01650e+09;-3.78170e-07;-1.11111e-09;;0.00000;0.00000;1.07830e-09
qi-data-2022.04.20-09.44.26.389_0815.jpk-qi-series;815;7.26562e-06;-9.14063e-06;8.68764e-08;0.00299586;1.12970e+09;-3.80288e-07;-7.44793e-10;;0.00000;0.00000;7.50544e-10
qi-data-2022.04.20-09.44.26.389_0816.jpk-qi-series;816;7.73438e-06;-9.14063e-06;8.69113e-08;0.00300833;9.91099e+08;-3.77842e-07;-7.63005e-10;;0.00000;0.00000;7.64860e-10
qi-data-2022.04.20-09.44.26.389_0817.jpk-qi-series;817;8.20312e-06;-9.14063e-06;8.71645e-08;0.00293172;1.29618e+09;-3.77471e-07;-8.90096e-10;;0.00000;0.00000;8.47324e-10
qi-data-2022.04.20-09.44.26.389_0818.jpk-qi-series;818;8.67187e-06;-9.14063e-06;8.67861e-08;0.00301678;1.39367e+09;-3.81134e-07;-7.97533e-10;;0.00000;0.00000;7.81036e-10
qi-data-2022.04.20-09.44.26.389_0819.jpk-qi-series;819;9.14063e-06;-9.14063e-06;8.68558e-08;0.00297588;1.12991e+09;-3.78620e-07;-7.83398e-10;;0.00000;0.00000;7.56343e-10
qi-data-2022.04.20-09.44.26.389_0820.jpk-qi-series;820;9.60937e-06;-9.14063e-06;8.72094e-08;0.00288757;9.92018e+08;-3.77599e-07;-9.08219e-10;;0.00000;0.00000;9.05628e-10
qi-data-2022.04.20-09.44.26.389_0821.jpk-qi-series;821;1.00781e-05;-9.14063e-06;8.67395e-08;0.00301927;1.23954e+09;-3.79448e-07;-6.92013e-10;;0.00000;0.00000;7.13371e-10
qi-data-2022.04.20-09.44.26.389_0822.jpk-qi-series;822;1.05469e-05;-9.14063e-06;8.68818e-08;0.00298029;1.13965e+09;-3.79594e-07;-8.21695e-10;;0.00000;0.00000;7.85776e-10
qi-data-2022.04.20-09.44.26.389_0823.jpk-qi-series;823;1.10156e-05;-9.14063e-06;8.75256e-08;0.00278222;1.41258e+09;-3.78587e-07;-1.11454e-09;;0.00000;0.00000;1.04688e-09
qi-data-2022.04.20-09.44.26.389_0824.jpk-qi-series;824;1.14844e-05;-9.14063e-06;8.68421e-08;0.00297048;5.33689e+08;-3.76169e-07;-8.49339e-10;;0.00000;0.00000;7.87955e-10
qi-data-2022.04.20-09.44.26.389_0825.jpk-qi-series;825;1.19531e-05;-9.14063e-06;8.73109e-08;0.00285102;1.16136e+09;-3.80773e-07;-9.96649e-10;;0.00000;0.00000;9.59914e-10
qi-data-2022.04.20-09.44.26.389_0826.jpk-qi-series;826;1.24219e-05;-9.14063e-06;8.66898e-08;0.00298966;1.58546e+09;-3.81428e-07;-7.77137e-10;;0.00000;0.00000;8.22746e-10
qi-data-2022.04.20-09.44.26.389_0827.jpk-qi-series;827;1.28906e-05;-9.14063e-06;8.72762e-08;0.00284499;1.27664e+09;-3.80131e-07;-1.01975e-09;;0.00000;0.00000;9.38678e-10
qi-data-2022.04.20-09.44.26.389_0828.jpk-qi-series;828;1.33594e-05;-9.14063e-06;8.71501e-08;0.00283769;1.30336e+09;-3.81389e-07;-1.01947e-09;;0.00000;0.00000;1.00701e-09
qi-data-2022.04.20-09.44.26.389_0829.jpk-qi-series;829;1.38281e-05;-9.14063e-06;8.67989e-08;0.00294836;1.45230e+09;-3.80448e-07;-7.52840e-10;;0.00000;0.00000;8.22483e-10
qi-data-2022.04.20-09.44.26.389_0830.jpk-qi-series;830;1.42969e-05;-9.14063e-06;8.68237e-08;0.00296886;1.15473e+09;-3.78463e-07;-7.74704e-10;;0.00000;0.00000;7.84427e-10
qi-data-2022.04.20-09.44.26.389_0831.jpk-qi-series;831;1.47656e-05;-9.14063e-06;8.67538e-08;0.00298845;1.35646e+09;-3.78937e-07;-7.44449e-10;;0.00000;0.00000;7.56340e-10
qi-data-2022.04.20-09.44.26.389_0832.jpk-qi-series;832;-1.47656e-05;-8.67187e-06;8.55320e-08;0.00315254;2.29149e+06;-1.73964e-07;3.22955e-10;;0.00000;0.00000;1.13991e-09
qi-data-2022.04.20-09.44.26.389_0833.jpk-qi-series;833;-1.42969e-05;-8.67187e-06;8.73939e-08;0.00295476;1.72248e+06;-9.74972e-08;-6.59997e-10;;0.00000;0.00000;7.42322e-10
qi-data-2022.04.20-09.44.26.389_0834.jpk-qi-series;834;-1.38281e-05;-8.67187e-06;8.70126e-08;0.00303481;892121;1.99755e-08;-4.54885e-10;;0.00000;0.00000;6.19136e-10
qi-data-2022.04.20-09.44.26.389_0835.jpk-qi-series;835;-1.33594e-05;-8.67187e-06;8.75584e-08;0.00291632;907337;1.64981e-07;-5.55442e-10;;0.00000;0.00000;6.31979e-10
qi-data-2022.04.20-09.44.26.389_0836.jpk-qi-series;836;-1.28906e-05;-8.67187e-06;8.70157e-08;0.00306711;306068;4.24131e-07;-2.80699e-10;;0.00000;0.00000;6.93655e-10
qi-data-2022.04.20-09.44.26.389_0837.jpk-qi-series;837;-1.24219e-05;-8.67187e-06;8.78501e-08;0.00289865;196554;7.40639e-07;-3.29814e-10;;0.00000;0.00000;7.07044e-10
qi-data-2022.04.20-09.44.26.389_0838.jpk-qi-series;838;-1.19531e-05;-8.67187e-06;8.73868e-08;0.00294273;84457.7;1.40032e-06;5.03768e-11;;0.00000;0.00000;1.23114e-09
qi-data-2022.04.20-09.44.26.389_0839.jpk-qi-series;839;-1.14844e-05;-8.67187e-06;8.80518e-08;0.00283527;120545;1.86426e-06;-3.84790e-10;;0.00000;0.00000;3.81159e-10
